device,devId,productKey,message,sensorType,group,userAction,activityUserAction,timeStamp,space
BANHEIRO_SENSOR_PRESENCA-005,dispe3ebeb29a1fbbe27fe6f6486d26bdeb0,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694426538.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694426538.0, 'value': 'LARGER_MOVE'}]}",sensor,"['Andre', 'Vinicius']",Vinicius,USAR_BANHEIRO,2023-09-11 07:02:18.654953,BANHEIRO
QUARTO_01_AR_CONDICIONADO-007,disp18a2fbd7bb103309ff355641581b0265,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 't': 1694426576.0, 'value': 'OFF'}, {'code': 'temp_set', 't': 1694426576.0, 'value': 23}, {'code': 'mode', 't': 1694426576.0, 'value': 'AUTO'}]}",atuador,"['Andre', 'Vinicius']",Andre,ACORDAR_QUARTO_01,2023-09-11 07:02:56.479306,QUARTO_01
QUARTO_01_SENSOR_PRESENCA-009,disp0eab5aec3e1754e3617402aabda67a1b,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694426576.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694426576.0, 'value': 'NONE'}]}",sensor,"['Andre', 'Vinicius']",Andre,ACORDAR_QUARTO_01,2023-09-11 07:02:56.225001,QUARTO_01
SALA_SENSOR_PRESENCA-003,disp2414e15a44146d1fbbcd2e0da20d8cfa,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694426576.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694426576.0, 'value': 'LARGER_MOVE'}]}",sensor,"['Andre', 'Vinicius']",Andre,USAR_BANHEIRO,2023-09-11 07:02:56.624863,SALA
SALA_SENSOR_PRESENCA-003,disp2414e15a44146d1fbbcd2e0da20d8cfa,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694426596.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694426596.0, 'value': 'NONE'}]}",sensor,"['Andre', 'Vinicius']",Andre,USAR_BANHEIRO,2023-09-11 07:03:16.004744,SALA
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694426596.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694426596.0, 'value': 'LARGER_MOVE'}]}",sensor,"['Andre', 'Vinicius']",Andre,USAR_BANHEIRO,2023-09-11 07:03:16.319145,CORREDOR
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694426616.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694426616.0, 'value': 'NONE'}]}",sensor,"['Andre', 'Vinicius']",Andre,USAR_BANHEIRO,2023-09-11 07:03:36.627251,CORREDOR
BANHEIRO_SENSOR_PRESENCA-005,dispe3ebeb29a1fbbe27fe6f6486d26bdeb0,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694427088.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694427088.0, 'value': 'NONE'}]}",sensor,"['Andre', 'Vinicius']",Vinicius,USAR_BANHEIRO,2023-09-11 07:11:28.665471,BANHEIRO
BANHEIRO_SENSOR_PRESENCA-005,dispe3ebeb29a1fbbe27fe6f6486d26bdeb0,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694427088.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694427088.0, 'value': 'LARGER_MOVE'}]}",sensor,"['Andre', 'Vinicius']",Andre,USAR_BANHEIRO,2023-09-11 07:11:28.627704,BANHEIRO
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694427088.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694427088.0, 'value': 'LARGER_MOVE'}]}",sensor,"['Andre', 'Vinicius']",Vinicius,CAFE_DA_MANHA,2023-09-11 07:11:28.428774,CORREDOR
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694427108.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694427108.0, 'value': 'NONE'}]}",sensor,"['Andre', 'Vinicius']",Vinicius,CAFE_DA_MANHA,2023-09-11 07:11:48.351967,CORREDOR
SALA_SENSOR_PRESENCA-003,disp2414e15a44146d1fbbcd2e0da20d8cfa,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694427108.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694427108.0, 'value': 'LARGER_MOVE'}]}",sensor,"['Andre', 'Vinicius']",Vinicius,CAFE_DA_MANHA,2023-09-11 07:11:48.590833,SALA
BANHEIRO_SENSOR_PRESENCA-005,dispe3ebeb29a1fbbe27fe6f6486d26bdeb0,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694427626.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694427626.0, 'value': 'NONE'}]}",sensor,"['Andre', 'Vinicius']",Andre,USAR_BANHEIRO,2023-09-11 07:20:26.090664,BANHEIRO
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694427626.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694427626.0, 'value': 'LARGER_MOVE'}]}",sensor,"['Andre', 'Vinicius']",Andre,CAFE_DA_MANHA,2023-09-11 07:20:26.152844,CORREDOR
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694427646.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694427646.0, 'value': 'NONE'}]}",sensor,"['Andre', 'Vinicius']",Andre,CAFE_DA_MANHA,2023-09-11 07:20:46.636446,CORREDOR
SALA_AR_CONDICIONADO-001,disp8d704d5b59a836e2d12bd0f513bb5c24,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 't': 1694428623.0, 'value': 'ON'}, {'code': 'temp_set', 't': 1694428623.0, 'value': 23}, {'code': 'mode', 't': 1694428623.0, 'value': 'AUTO'}]}",atuador,"['Andre', 'Vinicius']",Vinicius,USAR_COMPUTADOR_03_HORA_SALA,2023-09-11 07:37:03.278236,SALA
SALA_AR_CONDICIONADO-001,disp8d704d5b59a836e2d12bd0f513bb5c24,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 't': 1694429156.0, 'value': 'OFF'}, {'code': 'temp_set', 't': 1694429156.0, 'value': 23}, {'code': 'mode', 't': 1694429156.0, 'value': 'AUTO'}]}",atuador,"['Andre', 'Vinicius']",Andre,CAFE_DA_MANHA,2023-09-11 07:45:56.249157,SALA
QUARTO_01_SENSOR_PRESENCA-009,disp0eab5aec3e1754e3617402aabda67a1b,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694429156.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694429156.0, 'value': 'LARGER_MOVE'}]}",sensor,"['Andre', 'Vinicius']",Andre,USAR_COMPUTADOR_01_HORAS_QUARTO_01,2023-09-11 07:45:56.580657,QUARTO_01
QUARTO_01_AR_CONDICIONADO-007,disp18a2fbd7bb103309ff355641581b0265,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 't': 1694429161.0, 'value': 'ON'}, {'code': 'temp_set', 't': 1694429161.0, 'value': 23}, {'code': 'mode', 't': 1694429161.0, 'value': 'AUTO'}]}",atuador,"['Andre', 'Vinicius']",Andre,USAR_COMPUTADOR_01_HORAS_QUARTO_01,2023-09-11 07:46:01.407764,QUARTO_01
QUARTO_01_AR_CONDICIONADO-007,disp18a2fbd7bb103309ff355641581b0265,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 't': 1694432766.0, 'value': 'OFF'}, {'code': 'temp_set', 't': 1694432766.0, 'value': 23}, {'code': 'mode', 't': 1694432766.0, 'value': 'AUTO'}]}",atuador,"['Andre', 'Vinicius']",Andre,USAR_COMPUTADOR_01_HORAS_QUARTO_01,2023-09-11 08:46:06.618626,QUARTO_01
QUARTO_01_SENSOR_PRESENCA-009,disp0eab5aec3e1754e3617402aabda67a1b,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694432766.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694432766.0, 'value': 'NONE'}]}",sensor,"['Andre', 'Vinicius']",Andre,USAR_COMPUTADOR_01_HORAS_QUARTO_01,2023-09-11 08:46:06.067867,QUARTO_01
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694432786.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694432786.0, 'value': 'LARGER_MOVE'}]}",sensor,"['Andre', 'Vinicius']",Andre,TRABALHAR_FORA_P1,2023-09-11 08:46:26.463225,CORREDOR
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694432806.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694432806.0, 'value': 'NONE'}]}",sensor,"['Andre', 'Vinicius']",Andre,TRABALHAR_FORA_P1,2023-09-11 08:46:46.296871,CORREDOR
SALA_SENSOR_PRESENCA-003,disp2414e15a44146d1fbbcd2e0da20d8cfa,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694439423.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694439423.0, 'value': 'NONE'}]}",sensor,['Vinicius'],Vinicius,USAR_COMPUTADOR_03_HORA_SALA,2023-09-11 10:37:03.030466,SALA
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694439423.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694439423.0, 'value': 'LARGER_MOVE'}]}",sensor,['Vinicius'],Vinicius,BEBER_AGUA,2023-09-11 10:37:03.888593,CORREDOR
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694439443.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694439443.0, 'value': 'NONE'}]}",sensor,['Vinicius'],Vinicius,BEBER_AGUA,2023-09-11 10:37:23.976895,CORREDOR
COZINHA_SENSOR_PRESENCA-015,dispe82d1f929a996094fc7ca3992f161a24,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694439443.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694439443.0, 'value': 'LARGER_MOVE'}]}",sensor,['Vinicius'],Vinicius,BEBER_AGUA,2023-09-11 10:37:23.525275,COZINHA
COZINHA_SENSOR_PRESENCA-015,dispe82d1f929a996094fc7ca3992f161a24,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694439563.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694439563.0, 'value': 'NONE'}]}",sensor,['Vinicius'],Vinicius,BEBER_AGUA,2023-09-11 10:39:23.209894,COZINHA
COZINHA_SENSOR_PRESENCA-015,dispe82d1f929a996094fc7ca3992f161a24,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694439563.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694439563.0, 'value': 'LARGER_MOVE'}]}",sensor,['Vinicius'],Vinicius,PREPARAR_COMIDA,2023-09-11 10:39:23.379632,COZINHA
COZINHA_SENSOR_PRESENCA-015,dispe82d1f929a996094fc7ca3992f161a24,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694440463.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694440463.0, 'value': 'NONE'}]}",sensor,['Vinicius'],Vinicius,PREPARAR_COMIDA,2023-09-11 10:54:23.644744,COZINHA
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694440463.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694440463.0, 'value': 'LARGER_MOVE'}]}",sensor,['Vinicius'],Vinicius,ALMOCAR,2023-09-11 10:54:23.317061,CORREDOR
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694440483.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694440483.0, 'value': 'NONE'}]}",sensor,['Vinicius'],Vinicius,ALMOCAR,2023-09-11 10:54:43.271831,CORREDOR
SALA_SENSOR_PRESENCA-003,disp2414e15a44146d1fbbcd2e0da20d8cfa,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694440483.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694440483.0, 'value': 'LARGER_MOVE'}]}",sensor,['Vinicius'],Vinicius,ALMOCAR,2023-09-11 10:54:43.485557,SALA
SALA_AR_CONDICIONADO-001,disp8d704d5b59a836e2d12bd0f513bb5c24,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 't': 1694440488.0, 'value': 'ON'}, {'code': 'temp_set', 't': 1694440488.0, 'value': 23}, {'code': 'mode', 't': 1694440488.0, 'value': 'AUTO'}]}",atuador,['Vinicius'],Vinicius,ALMOCAR,2023-09-11 10:54:48.266699,SALA
SALA_AR_CONDICIONADO-001,disp8d704d5b59a836e2d12bd0f513bb5c24,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 't': 1694442923.0, 'value': 'OFF'}, {'code': 'temp_set', 't': 1694442923.0, 'value': 23}, {'code': 'mode', 't': 1694442923.0, 'value': 'AUTO'}]}",atuador,['Vinicius'],Vinicius,ALMOCAR,2023-09-11 11:35:23.422032,SALA
SALA_SENSOR_PRESENCA-003,disp2414e15a44146d1fbbcd2e0da20d8cfa,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694442923.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694442923.0, 'value': 'NONE'}]}",sensor,['Vinicius'],Vinicius,ALMOCAR,2023-09-11 11:35:23.609618,SALA
QUARTO_02_SENSOR_PRESENCA-013,disp19d98bb3c39ebde5faba20a3d40390e8,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694442923.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694442923.0, 'value': 'LARGER_MOVE'}]}",sensor,['Vinicius'],Vinicius,FAZER_NADA_01_HORAS_QUARTO_02,2023-09-11 11:35:23.579410,QUARTO_02
QUARTO_02_AR_CONDICIONADO-011,disp12d66aea27fe15ee30653de92d4c5fa1,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 't': 1694442928.0, 'value': 'ON'}, {'code': 'temp_set', 't': 1694442928.0, 'value': 23}, {'code': 'mode', 't': 1694442928.0, 'value': 'AUTO'}]}",atuador,['Vinicius'],Vinicius,FAZER_NADA_01_HORAS_QUARTO_02,2023-09-11 11:35:28.944837,QUARTO_02
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694444210.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694444210.0, 'value': 'LARGER_MOVE'}]}",sensor,['Vinicius'],Andre,PREPARAR_COMIDA,2023-09-11 11:56:50.105429,CORREDOR
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694444230.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694444230.0, 'value': 'NONE'}]}",sensor,['Vinicius'],Andre,PREPARAR_COMIDA,2023-09-11 11:57:10.471446,CORREDOR
COZINHA_SENSOR_PRESENCA-015,dispe82d1f929a996094fc7ca3992f161a24,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694444230.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694444230.0, 'value': 'LARGER_MOVE'}]}",sensor,"['Andre', 'Vinicius']",Andre,PREPARAR_COMIDA,2023-09-11 11:57:10.097124,COZINHA
COZINHA_SENSOR_PRESENCA-015,dispe82d1f929a996094fc7ca3992f161a24,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694445130.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694445130.0, 'value': 'NONE'}]}",sensor,"['Andre', 'Vinicius']",Andre,PREPARAR_COMIDA,2023-09-11 12:12:10.015104,COZINHA
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694445130.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694445130.0, 'value': 'LARGER_MOVE'}]}",sensor,"['Andre', 'Vinicius']",Andre,ALMOCAR,2023-09-11 12:12:10.386818,CORREDOR
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694445150.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694445150.0, 'value': 'NONE'}]}",sensor,"['Andre', 'Vinicius']",Andre,ALMOCAR,2023-09-11 12:12:30.614496,CORREDOR
SALA_SENSOR_PRESENCA-003,disp2414e15a44146d1fbbcd2e0da20d8cfa,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694445150.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694445150.0, 'value': 'LARGER_MOVE'}]}",sensor,"['Andre', 'Vinicius']",Andre,ALMOCAR,2023-09-11 12:12:30.469718,SALA
SALA_AR_CONDICIONADO-001,disp8d704d5b59a836e2d12bd0f513bb5c24,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 't': 1694445155.0, 'value': 'ON'}, {'code': 'temp_set', 't': 1694445155.0, 'value': 23}, {'code': 'mode', 't': 1694445155.0, 'value': 'AUTO'}]}",atuador,"['Andre', 'Vinicius']",Andre,ALMOCAR,2023-09-11 12:12:35.268879,SALA
QUARTO_02_AR_CONDICIONADO-011,disp12d66aea27fe15ee30653de92d4c5fa1,s45f3s6f890sdfs876f8sd7d,"{'status': [{'code': 'switch', 't': 1694446533.0, 'value': 'OFF'}, {'code': 'temp_set', 't': 1694446533.0, 'value': 23}, {'code': 'mode', 't': 1694446533.0, 'value': 'AUTO'}]}",atuador,"['Andre', 'Vinicius']",Vinicius,FAZER_NADA_01_HORAS_QUARTO_02,2023-09-11 12:35:33.627519,QUARTO_02
QUARTO_02_SENSOR_PRESENCA-013,disp19d98bb3c39ebde5faba20a3d40390e8,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694446533.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694446533.0, 'value': 'NONE'}]}",sensor,"['Andre', 'Vinicius']",Vinicius,FAZER_NADA_01_HORAS_QUARTO_02,2023-09-11 12:35:33.349124,QUARTO_02
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694446553.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694446553.0, 'value': 'LARGER_MOVE'}]}",sensor,"['Andre', 'Vinicius']",Vinicius,BEBER_AGUA,2023-09-11 12:35:53.285528,CORREDOR
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694446573.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694446573.0, 'value': 'NONE'}]}",sensor,"['Andre', 'Vinicius']",Vinicius,BEBER_AGUA,2023-09-11 12:36:13.614814,CORREDOR
COZINHA_SENSOR_PRESENCA-015,dispe82d1f929a996094fc7ca3992f161a24,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694446573.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694446573.0, 'value': 'LARGER_MOVE'}]}",sensor,"['Andre', 'Vinicius']",Vinicius,BEBER_AGUA,2023-09-11 12:36:13.820316,COZINHA
COZINHA_SENSOR_PRESENCA-015,dispe82d1f929a996094fc7ca3992f161a24,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694446693.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694446693.0, 'value': 'NONE'}]}",sensor,"['Andre', 'Vinicius']",Vinicius,BEBER_AGUA,2023-09-11 12:38:13.541778,COZINHA
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694446693.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694446693.0, 'value': 'LARGER_MOVE'}]}",sensor,"['Andre', 'Vinicius']",Vinicius,CAGA,2023-09-11 12:38:13.016117,CORREDOR
CORREDOR_SENSOR_PRESENCA-021,disp91e9f8460c0e802cb3aeaceaabc880c6,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694446713.0, 'value': 'OFF'}, {'code': 'human_motion_state', 't': 1694446713.0, 'value': 'NONE'}]}",sensor,"['Andre', 'Vinicius']",Vinicius,CAGA,2023-09-11 12:38:33.168378,CORREDOR
BANHEIRO_SENSOR_PRESENCA-005,dispe3ebeb29a1fbbe27fe6f6486d26bdeb0,0s9d8f9s0d8f0s9df8s0f8,"{'status': [{'code': 'presence_state', 't': 1694446713.0, 'value': 'ON'}, {'code': 'human_motion_state', 't': 1694446713.0, 'value': 'LARGER_MOVE'}]}",sensor,"['Andre', 'Vinicius']",Vinicius,CAGA,2023-09-11 12:38:33.950852,BANHEIRO
